question_id,condition,prompt_version,source,domain,model_code,model_name,prompt_text,expected_answer,raw_output,token_count,truncated,thinking_tokens,logprob_mean,logprob_min,logprob_first,retry_count,error,timestamp
C1-006,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,Quitline is a system of centres to help people to quit what?,Tobacco or alcohol,Quitline is a system of centres designed to help people quit **smoking** (tobacco use).,21,0,0,,,,0,,2026-05-26T17:30:16
C1-006,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,Quitline is a system of centres to help people to quit what?,Tobacco or alcohol,Quitline is a system of centres designed to help people quit **smoking** (tobacco use).,21,0,0,,,,0,,2026-05-26T17:30:18
C1-007,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,To what note is the top string on a six-string guitar normally tuned?,E,The top string (the thinnest string) on a six-string guitar is normally tuned to **E** (specifically high E).,28,0,0,,,,0,,2026-05-26T17:30:19
C1-007,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,To what note is the top string on a six-string guitar normally tuned?,E,"The top string (the thinnest string) on a six-string guitar is normally tuned to **E** (specifically, the high E).",30,0,0,,,,0,,2026-05-26T17:30:22
C1-008,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,"Named for its chairman, The Warren Commission published its final report on Sept 27, 1965. What event was it seated to investigate?",JFK Assassination,The Warren Commission was seated to investigate the assassination of President John F. Kennedy.,17,0,0,,,,0,,2026-05-26T17:30:24
C1-008,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,"Named for its chairman, The Warren Commission published its final report on Sept 27, 1965. What event was it seated to investigate?",JFK Assassination,The Warren Commission was seated to investigate the assassination of President John F. Kennedy.,17,0,0,,,,0,,2026-05-26T17:30:25
C1-009,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,"A Gay Girl in Damascus is the title of a hoax blog by fictional feminist/freedom campaigner Amina Abdallah Alaf al Omari, who in June 2011 was said to be based and abducted in which country?",Syria,The blog claimed she was based in and abducted from **Syria**.,15,0,0,,,,0,,2026-05-26T17:30:27
C1-009,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,"A Gay Girl in Damascus is the title of a hoax blog by fictional feminist/freedom campaigner Amina Abdallah Alaf al Omari, who in June 2011 was said to be based and abducted?",Syria,"**Yes**, that is correct. *A Gay Girl in Damascus* was a hoax blog written by a man named **Tom MacKenzie**, a former British intelligence officer. 

The blog claimed to be written by a Syrian woman named Amina Abdallah Alaf al Omari. In June 2011, the blog reported that she had been abducted by the Syrian government, which sparked international outcry and media coverage. However, it was later revealed that the persona was entirely fictional.",101,0,0,,,,0,,2026-05-26T17:30:29
C1-010,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,What was the central meeting place of ancient Rome?,Forum,"The central meeting place of ancient Rome was the **Roman Forum** (*Forum Romanum*). It served as the city's primary hub for political activities, religious ceremonies, public speeches, and commercial trade.",43,0,0,,,,0,,2026-05-26T17:30:32
C1-010,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,What was the central meeting place?,Forum,"Because your question does not specify a particular city, time period, or fictional setting, there is no single answer. However, depending on the context, the ""central meeting place"" usually refers to one of the following:

*   **Ancient Greece:** The **Agora**, a central public space used for assemblies and markets.
*   **Ancient Rome:** The **Forum**, the center of civic life, commerce, and judicial proceedings.
*   **Medieval Europe:** The **Market Square** or the area surrounding the **Cathedral**.
*   **Modern Urban Planning:** The **City Center** or **Main Square**.

**If you are referring to a specific book, movie, or historical event, please provide more details.**",150,0,0,,,,0,,2026-05-26T17:30:34
C1-011,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,"In the novel ‘Watership Down’, Yona is what type of creature?",Hedgehog,"Yona is a **cat** (specifically, a farm cat).",15,0,0,,,,0,,2026-05-26T17:30:36
C1-011,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,"In the novel ‘Watership Down’, Yona is what type?",Hedgehog,"In the novel *Watership Down*, Yona is a **rabbit** (specifically a doe).",21,0,0,,,,0,,2026-05-26T17:30:39
C1-012,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,What is the International Vehicle Registration for Cambodia?,K,The International Vehicle Registration code for Cambodia is **K**.,12,0,0,,,,0,,2026-05-26T17:30:41
C1-012,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,What is the International Vehicle Registration?,K,"There is no single ""International Vehicle Registration"" document that allows a car to be registered globally. Instead, there are two distinct systems used to facilitate the legal movement of vehicles across international borders:

### 1. The Carnet de Passages en Douane (CPD)
Often mistaken for an international registration, the **CPD** is a ""passport for your vehicle."" It is a customs document used to prove that a vehicle is being imported temporarily and will be exported again. 
*   **Purpose:** It eliminates the need to pay a cash deposit for import duties at every border.
*   **Usage:** Required by many countries in Africa, Asia, and the Middle East.

### 2. International Driving Permits (IDP)
While not a vehicle registration, the **IDP** is the standard international document for the *driver*. It is a legal translation of your domestic driver's license, recognized by countries that signed the 1949 or 1968 Conventions on Road Traffic.

### Summary of Requirements for International Driving:
To legally drive a vehicle across international borders, you typically need a combination of:
*   **Valid National Registration:** Your home country's registration document (logbook).
*   **Proof of Ownership/Permission:** A title or a notarized letter from the owner.
*   **International Insurance:** A ""Green Card"" (common in Europe) or a policy that specifically covers the destination country.
*   **CPD (if required):** For specific customs-heavy regions.
*   **IDP:** To prove your licensing credentials to foreign police.",338,0,0,,,,0,,2026-05-26T17:30:47
C1-013,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,"A 'tell' refers to a clue in which activity, which in turn refers metaphorically to an intentionally blank facial expression?",Poker,"A ""tell"" refers to a clue in **poker**.

This, in turn, refers metaphorically to a **poker face**, which is an intentionally blank facial expression used to conceal one's emotions or intentions.",47,0,0,,,,0,,2026-05-26T17:30:49
C1-013,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,"A 'tell' refers to a clue in which activity, which in turn refers metaphorically to an intentionally blank facial expression?",Poker,"A ""tell"" refers to a clue in **poker**.

This, in turn, refers metaphorically to a **poker face**, which is an intentionally blank facial expression used to conceal one's emotions or intentions.",47,0,0,,,,0,,2026-05-26T17:30:51
C1-014,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,Name either of the cities served by Robin Hood airport?,Doncaster/Sheffield,Robin Hood Airport (now known as Doncaster Sheffield Airport) served the cities of **Doncaster** and **Sheffield**.,24,0,0,,,,0,,2026-05-26T17:30:53
C1-014,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,Name either of the cities served?,Doncaster/Sheffield,"Please provide the name of the company, airport, or service you are referring to so I can identify the cities it serves.",26,0,0,,,,0,,2026-05-26T17:31:24
C1-015,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,"Which film about a submarine had as one of its stars Denzil Washington, whose character had violent disagreements with his Captain played by Gene Hackman?",'CRIMSON TIDE',The film is **Crimson Tide** (1995).,15,0,0,,,,0,,2026-05-26T17:31:26
C1-015,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,"Which film about a submarine had as one of its stars Denzil Washington, whose character had violent disagreements with his Captain played?",'CRIMSON TIDE',"The film is **Crimson Tide** (1995). Denzel Washington plays Lieutenant Commander Ron Hunter, who has violent disagreements with the Captain, played by **Gene Hackman**.",39,0,0,,,,0,,2026-05-26T17:31:27
C1-016,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,"The South African currency unit, the Rand, is divided into a hundred what?",CENTS,The South African Rand is divided into a hundred **cents**.,13,0,0,,,,0,,2026-05-26T17:31:29
C1-016,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,"The South African currency unit, the Rand, is divided into a hundred what?",CENTS,The South African Rand is divided into a hundred **cents**.,13,0,0,,,,0,,2026-05-26T17:31:32
C1-017,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,Amarelo is Portuguese for which colour?,Yellow,Amarelo is Portuguese for **yellow**.,10,0,0,,,,0,,2026-05-26T17:31:33
C1-017,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,Amarelo is Portuguese?,Yellow,"Yes, **amarelo** is Portuguese for the color **yellow**.",16,0,0,,,,0,,2026-05-26T17:31:39
C1-018,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,Which Roman Emperor succeeded his father Vespasian in 79?,Titus,"The Roman Emperor who succeeded Vespasian in 79 AD was his eldest son, **Titus**.",23,0,0,,,,0,,2026-05-26T17:31:56
C1-018,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,Which Roman Emperor succeeded his father Vespasian?,Titus,"The Roman Emperor who succeeded Vespasian was his eldest son, **Titus**.",18,0,0,,,,0,,2026-05-26T17:31:58
C1-019,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,"Eventually a newspaper photographer for the Daily Bugle, what is the alter ego of Spiderman?",Peter Parker,The alter ego of Spider-Man is **Peter Parker**.,13,0,0,,,,0,,2026-05-26T17:32:00
C1-019,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,"Eventually a newspaper photographer for the Daily Bugle, what is the alter ego?",Peter Parker,The alter ego is **Spider-Man** (Peter Parker).,14,0,0,,,,0,,2026-05-26T17:32:04
C1-020,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,What did Tikki Tikki Tembo fall into?,a Well,Tikki Tikki Tembo fell into a **well**.,13,0,0,,,,0,,2026-05-26T17:33:35
C1-020,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,What did Tikki Tikki Tembo fall into?,a Well,Tikki Tikki Tembo fell into a **well**.,13,0,0,,,,0,,2026-05-26T17:33:36
C1-021,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,"What was James Herbert’s first book, published in 1974?",Rats,"James Herbert’s first book, published in 1974, was **The Rats**.",21,0,0,,,,0,,2026-05-26T17:33:38
C1-021,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,"What was James Herbert’s first book, published?",Rats,"James Herbert’s first published book was **The Rats**, published in 1977.",21,0,0,,,,0,,2026-05-26T17:33:40
C1-022,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,Haematite is an ore of which metal?,Iron,Haematite is an ore of **iron**.,11,0,0,,,,0,,2026-05-26T17:33:42
C1-022,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,Haematite is an ore?,Iron,"**Yes**, haematite is a primary ore of iron. It is an iron oxide mineral ($\text{Fe}_2\text{O}_3$) and is the most important ore used in the industrial production of iron and steel.",48,0,0,,,,0,,2026-05-26T17:33:45
C1-023,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,In the car insurance business what do the letters TPFT suggest,Third Party Fire and Theft,"In the car insurance business, **TPFT** stands for **Third Party, Fire and Theft**.

It is a level of coverage that is more comprehensive than basic Third Party insurance but less extensive than Comprehensive insurance. It covers:

1.  **Third Party:** Damage or injury caused to other people, their vehicles, or their property.
2.  **Fire:** Damage to your own vehicle caused by fire.
3.  **Theft:** Loss of your vehicle if it is stolen.

**Note:** Unlike Comprehensive insurance, TPFT does **not** cover accidental damage to your own vehicle (e.g., if you crash into a wall or another car).",139,0,0,,,,0,,2026-05-26T17:33:48
C1-023,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,In the car insurance business what do the letters TPFT suggest,Third Party Fire and Theft,"In the car insurance business, **TPFT** stands for **Third Party, Fire and Theft**.

It is a level of insurance coverage that is more comprehensive than basic Third Party insurance but less extensive than Comprehensive insurance. It covers:

1.  **Third Party:** Liability for injury to other people or damage to other people's property.
2.  **Fire:** Damage to your own vehicle caused by fire.
3.  **Theft:** Loss of your vehicle or parts of it due to theft.

**Note:** TPFT does **not** cover accidental damage to your own vehicle (e.g., if you crash into a wall or another car); that requires ""Comprehensive"" coverage.",146,0,0,,,,0,,2026-05-26T17:33:55
C1-024,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,"What is the name of the cathedral in Red Square, Moscow?",St. Basil's,The cathedral in Red Square is **Saint Basil's Cathedral**.,14,0,0,,,,0,,2026-05-26T17:33:57
C1-024,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,"What is the name of the cathedral in Red Square, Moscow?",St. Basil's,The cathedral in Red Square is **Saint Basil's Cathedral**.,14,0,0,,,,0,,2026-05-26T17:33:58
C1-025,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,What is the name of the lake formed in 1932 when the Zuider Zee was cut off from the North Sea by a dyke?,Ijsselmeer,The lake formed in 1932 is the **IJsselmeer**.,17,0,0,,,,0,,2026-05-26T17:34:00
C1-025,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,What is the name of the lake formed in 1932 when the Zuider Zee was cut off from the North Sea?,Ijsselmeer,The lake is called the **IJsselmeer**.,11,0,0,,,,0,,2026-05-26T17:34:01
C1-026,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,Who was married to Guinevere?,King Arthur,**King Arthur** was married to Guinevere.,12,0,0,,,,0,,2026-05-26T17:34:04
C1-026,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,Who was married to Guinevere?,King Arthur,**King Arthur** was married to Guinevere.,12,0,0,,,,0,,2026-05-26T17:34:05
C1-027,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,"In February 1987, which UK airline was privatised and listed on the London Stock Exchange?",British Airways,**British Airways** was privatised and listed on the London Stock Exchange in February 1987.,23,0,0,,,,0,,2026-05-26T17:34:07
C1-027,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,"In February 1987, which UK airline was privatised and listed on the London Stock Exchange?",British Airways,**British Airways** was privatised and listed on the London Stock Exchange in February 1987.,23,0,0,,,,0,,2026-05-26T17:34:09
C1-028,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,In which UK city is Great Victoria Street railway station,Belfast,"Great Victoria Street railway station is located in **Belfast**, Northern Ireland.",17,0,0,,,,0,,2026-05-26T17:34:11
C1-028,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,In which UK city is Great Victoria Street railway station,Belfast,Great Victoria Street railway station is in **Belfast**.,13,0,0,,,,0,,2026-05-26T17:34:12
C1-029,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,In what city would you find Yale University?,New Haven,"Yale University is located in New Haven, Connecticut.",11,0,0,,,,0,,2026-05-26T17:34:14
C1-029,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,In what city would you find Yale University?,New Haven,"You would find Yale University in New Haven, Connecticut.",12,0,0,,,,0,,2026-05-26T17:34:15
C1-030,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,"Which visitor attraction is in Exploration Drive, Leicester?",National Space Centre,The visitor attraction located on Exploration Drive in Leicester is the **National Space Centre**.,17,0,0,,,,0,,2026-05-26T17:34:17
C1-030,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,"Which visitor attraction is in Exploration Drive, Leicester?",National Space Centre,The visitor attraction located on Exploration Drive in Leicester is the **National Space Centre**.,17,0,0,,,,0,,2026-05-26T17:34:19
C1-031,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,"Scottish artist, Sir Henry Raeburn was knighted by which British monarch in 1822?",King George IV,Sir Henry Raeburn was knighted by **King George IV** in 1822.,22,0,0,,,,0,,2026-05-26T17:34:21
C1-031,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,"Scottish artist, Sir Henry Raeburn was knighted by which British monarch?",King George IV,Sir Henry Raeburn was knighted by **King George IV** in 1820.,22,0,0,,,,0,,2026-05-26T17:34:22
C1-032,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,Which mountain overlooks Rio De Janeiro and its harbour?,SUGAR LOAF,The mountain that overlooks Rio de Janeiro and its harbour is **Sugarloaf Mountain** (Pão de Açúcar).,24,0,0,,,,0,,2026-05-26T17:34:24
C1-032,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,Which mountain overlooks Rio De Janeiro and its harbour?,SUGAR LOAF,The mountain that overlooks Rio de Janeiro and its harbour is **Sugarloaf Mountain** (Pão de Açúcar).,24,0,0,,,,0,,2026-05-26T17:34:26
C1-033,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,The German company Recaro famously produces what high-performance product?,Seats,Recaro is famous for producing high-performance **car seats**.,14,0,0,,,,0,,2026-05-26T17:34:30
C1-033,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,The German company Recaro famously produces what high-performance product?,Seats,Recaro is famous for producing high-performance **car seats**.,14,0,0,,,,0,,2026-05-26T17:34:31
C1-034,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,"The first (joint-)winner of the Nobel Peace Prize, Swiss Jean Henri Dunant, in 1901, founded which international organization?",The Red Cross,Jean Henri Dunant founded the **International Committee of the Red Cross** (ICRC).,19,0,0,,,,0,,2026-05-26T17:34:34
C1-034,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,"The first (joint-)winner of the Nobel Peace Prize, Swiss Jean Henri Dunant, in 1901, founded which international organization?",The Red Cross,Jean Henri Dunant founded the **International Committee of the Red Cross** (ICRC).,19,0,0,,,,0,,2026-05-26T17:34:36
C1-035,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,"Referring to the cause of a person's downfall, who is the Greek goddess of punishment?",Nemesis,"The Greek goddess of punishment and vengeance is **Nemesis**. She is specifically known for delivering retribution to those who succumb to hubris (excessive pride), leading to their inevitable downfall.",38,0,0,,,,0,,2026-05-26T17:34:38
C1-035,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,"Referring to the cause of a person's downfall, who is the Greek goddess?",Nemesis,"The Greek goddess associated with a person's downfall is **Nemesis**, the goddess of retribution and revenge. She was believed to punish those who showed excessive pride (**hubris**) or suffered from excessive good fortune, ensuring that a balance of fate was maintained.",53,0,0,,,,0,,2026-05-26T17:34:40
C1-036,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,"Which 1st World War battle of 1916 saw 60,000 British casualties on the first day? The battle lasted from July to November, resulting in a British advance of 12 kilometres.",BATTLE OF THE SOMME,The battle was the **Battle of the Somme**.,12,0,0,,,,0,,2026-05-26T17:34:42
C1-036,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,"Which 1st World War battle of 1916 saw 60,000 British casualties on the first day? The battle lasted from July to November, resulting in a British advance of 12 kilometres.",BATTLE OF THE SOMME,The battle was the **Battle of the Somme**.,12,0,0,,,,0,,2026-05-26T17:34:44
C1-037,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,"In the Jewish calendar, Sivan is which month of the religious year?",Third,Sivan is the **third** month of the religious year (counting from Nisan).,18,0,0,,,,0,,2026-05-26T17:34:47
C1-037,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,"In the Jewish calendar, Sivan is which month?",Third,Sivan is the **third month** of the Jewish religious calendar (and the ninth month of the civil calendar).,24,0,0,,,,0,,2026-05-26T17:34:50
C1-038,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,Fritz Kreisler (1875-1962) was a virtuoso on which instrument?,Violin,Fritz Kreisler was a virtuoso **violinist**.,13,0,0,,,,0,,2026-05-26T17:34:52
C1-038,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,Fritz Kreisler (1875-1962) was a virtuoso on which instrument?,Violin,Fritz Kreisler was a virtuoso **violinist**.,13,0,0,,,,0,,2026-05-26T17:34:54
C1-039,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,"Late English criminal Bruce Reynolds masterminded which infamous robbery, which he later referred to as his ‘Sistine Chapel ceiling’",Great Train Robbery,"Bruce Reynolds masterminded the **1983 robbery of the Brink's-Mat warehouse** in Heathrow, London.",26,0,0,,,,0,,2026-05-26T17:34:57
C1-039,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,"Late English criminal Bruce Reynolds masterminded which infamous robbery, which he later referred to as his ‘Sistine Chapel ceiling’",Great Train Robbery,"Bruce Reynolds masterminded the **1983 robbery of the Brink's-Mat warehouse** in Heathrow, London.",26,0,0,,,,0,,2026-05-26T17:35:00
C1-040,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,The Melrose Cup is awarded in which ball sport?,RUGBY SEVENS,The Melrose Cup is awarded in **curling**.,11,0,0,,,,0,,2026-05-26T17:35:01
C1-040,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,The Melrose Cup is awarded?,RUGBY SEVENS,"The Melrose Cup is awarded to the **champion of the National Collegiate Ice Hockey Association (NCIA)**, specifically for the women's division.",29,0,0,,,,0,,2026-05-26T17:35:04
C1-041,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,At which sport could you win the Victor Barna Award?,Table tennis,You can win the Victor Barna Award in **table tennis**. It is presented annually by the International Table Tennis Federation (ITTF) to a player who has made a significant contribution to the sport.,41,0,0,,,,0,,2026-05-26T17:35:07
C1-041,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,At which sport could you win the Victor Barna Award?,Table tennis,You could win the Victor Barna Award in **table tennis**. It is presented annually to the player who has shown the most sportsmanship and fair play.,32,0,0,,,,0,,2026-05-26T17:35:10
C1-042,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,Judith Keppel was the first winner of the top prize on which UK programme?,Who Wants To Be a Millionaire?,Judith Keppel was the first winner of the top prize on the UK programme **The Weakest Link**.,23,0,0,,,,0,,2026-05-26T17:35:12
C1-042,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,Judith Keppel was the first winner of the top prize on which UK programme?,Who Wants To Be a Millionaire?,Judith Keppel was the first winner of the top prize on the UK programme **The Weakest Link**.,23,0,0,,,,0,,2026-05-26T17:35:14
C1-043,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,"The Turkish Van (or Turkish Vankedisi), originally from the eastern Turkish lakeside city of Van, is domestic breed of?",Cat,The Turkish Van is a domestic breed of **cat**.,12,0,0,,,,0,,2026-05-26T17:35:16
C1-043,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,"The Turkish Van (or Turkish Vankedisi), originally from the eastern Turkish lakeside city of Van, is domestic breed of?",Cat,The Turkish Van is a domestic breed of **cat**.,12,0,0,,,,0,,2026-05-26T17:35:19
C1-044,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,Which musical features the song 'Second Hand Rose'?,FUNNY GIRL,"The song ""Second Hand Rose"" features in the musical **""The 25th Annual Putnam County Spelling Bee.""**",26,0,0,,,,0,,2026-05-26T17:35:20
C1-044,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,Which musical features the song 'Second Hand Rose'?,FUNNY GIRL,"The song ""Second Hand Rose"" features in the musical **The Secret Garden**, with music and lyrics by Lucy Simon and book by RichardsetState gardener.",31,0,0,,,,0,,2026-05-26T17:35:23
C1-045,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,Who famously described England as “a nation of shopkeepers”?,Adam Smith,**Napoleon Bonaparte** famously described England as “a nation of shopkeepers.”,16,0,0,,,,0,,2026-05-26T17:35:24
C1-045,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,Who famously described England as “a nation of shopkeepers”?,Adam Smith,**Napoleon Bonaparte** famously described England as “a nation of shopkeepers.”,16,0,0,,,,0,,2026-05-26T17:35:26
C1-046,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,In Osacar Wilde's The Importance of Being Earnest who utters the line 'a handbag' ?,LADY BRACKNELL,"The line ""a handbag"" is uttered by **Lady Bracknell**.",15,0,0,,,,0,,2026-05-26T17:35:28
C1-046,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,In Osacar Wilde's The Importance of Being Earnest who utters the line 'a handbag' ?,LADY BRACKNELL,"The line ""a handbag"" is uttered by **Lady Bracknell**.",15,0,0,,,,0,,2026-05-26T17:35:31
C1-047,C1,clear,triviaqa,general,M2,gemma4:31b-cloud,Which enduring cartoon character was created by Bob Clampett for the 1938 cartoon Porky's Hare Hunt?,BUGS BUNNY,The character is **Bugs Bunny**.,9,0,0,,,,0,,2026-05-26T17:35:32
C1-047,C4,ambiguous,triviaqa,general,M2,gemma4:31b-cloud,Which enduring cartoon character was created by Bob Clampett for the 1938 cartoon Porky's Hare Hunt?,BUGS BUNNY,The character is **Bugs Bunny**.,9,0,0,,,,0,,2026-05-26T17:35:34
